Year_Month,Topic,Words
0313a.,13,"0.016*""dual"" + 0.012*""bank"" + 0.008*""stance"" + 0.008*""statutespayment"" + 0.008*""downside"" + 0.008*""service"" + 0.008*""williams"" + 0.008*""p"" + 0.008*""improved"" + 0.008*""adjust"""
0313a.,14,"0.019*""holding"" + 0.015*""low"" + 0.015*""mandate"" + 0.011*""warrant"" + 0.011*""month"" + 0.011*""remains"" + 0.011*""oil"" + 0.007*""business"" + 0.007*""sarah"" + 0.007*""expanding"""
0425a.,0,"0.011*""action"" + 0.011*""oil"" + 0.011*""gasoline"" + 0.011*""datafinancial"" + 0.007*""conditionsincluding"" + 0.007*""immediate"" + 0.007*""toolsbank"" + 0.007*""financeindustrial"" + 0.007*""financing"" + 0.007*""auction"""
0425a.,1,"0.026*""economic"" + 0.011*""late"" + 0.011*""c"" + 0.007*""range"" + 0.007*""run"" + 0.007*""lockhart"" + 0.007*""p"" + 0.007*""structurefinancial"" + 0.007*""housing"" + 0.007*""stableconsistent"""
0425a.,2,"0.015*""anticipates"" + 0.011*""gradually"" + 0.011*""remains"" + 0.007*""sector"" + 0.007*""lettersbanking"" + 0.007*""supervisionreportsreporting"" + 0.007*""global"" + 0.007*""ratesmicro"" + 0.007*""regularly"" + 0.007*""business"""
0425a.,3,"0.038*""rate"" + 0.011*""decided"" + 0.011*""likely"" + 0.007*""strain"" + 0.007*""review"" + 0.007*""model"" + 0.007*""somewhat"" + 0.007*""mandateto"" + 0.007*""prepared"" + 0.007*""affect"""
0425a.,4,"0.026*""federal"" + 0.015*""dual"" + 0.011*""chairman"" + 0.011*""mortgagebacked"" + 0.007*""remained"" + 0.007*""earlier"" + 0.007*""john"" + 0.007*""spending"" + 0.007*""however"" + 0.007*""maturing"""
0425a.,5,"0.015*""mandate"" + 0.011*""expects"" + 0.011*""open"" + 0.007*""existing"" + 0.007*""received"" + 0.007*""policiesreserve"" + 0.007*""forumsworking"" + 0.007*""composition"" + 0.007*""structure"" + 0.007*""elizabeth"""
0425a.,6,"0.027*""inflation"" + 0.008*""increase"" + 0.008*""sarah"" + 0.008*""analysisconsumer"" + 0.008*""higher"" + 0.008*""mainly"" + 0.008*""suggests"" + 0.008*""daniel"" + 0.008*""particular"" + 0.008*""growth"""
0425a.,7,"0.045*""committee"" + 0.015*""low"" + 0.011*""bank"" + 0.011*""condition"" + 0.007*""adjust"" + 0.007*""janet"" + 0.007*""labor"" + 0.007*""crude"" + 0.007*""service"" + 0.007*""sandra"""
0425a.,8,"0.015*""consistent"" + 0.011*""stronger"" + 0.011*""continue"" + 0.007*""also"" + 0.007*""target"" + 0.007*""reference"" + 0.007*""declined"" + 0.007*""longerterm"" + 0.007*""expectation"" + 0.007*""maximum"""
0425a.,9,"0.019*""price"" + 0.015*""level"" + 0.011*""unemployment"" + 0.007*""principal"" + 0.007*""principle"" + 0.007*""expanding"" + 0.007*""assessmentsfinancial"" + 0.007*""subdued"" + 0.007*""percent"" + 0.007*""continued"""
0425a.,10,"0.011*""payment"" + 0.011*""warrant"" + 0.011*""judge"" + 0.007*""flexible"" + 0.007*""resourcesbanking"" + 0.007*""jeffrey"" + 0.007*""economy"" + 0.007*""treasury"" + 0.007*""seek"" + 0.007*""statutespayment"""
0425a.,11,"0.019*""holding"" + 0.015*""reserve"" + 0.011*""exceptionally"" + 0.011*""recovery"" + 0.011*""financial"" + 0.007*""pianalto"" + 0.007*""decline"" + 0.007*""promote"" + 0.007*""temporarily"" + 0.007*""committeemonetary"""
0425a.,12,"0.022*""policy"" + 0.022*""security"" + 0.022*""market"" + 0.018*""monetary"" + 0.007*""termsexchange"" + 0.007*""stabilityvoting"" + 0.007*""recent"" + 0.007*""context"" + 0.007*""dennis"" + 0.007*""notesdata"""
0425a.,13,"0.015*""fund"" + 0.015*""stability"" + 0.011*""data"" + 0.007*""manual"" + 0.007*""activityinterest"" + 0.007*""williams"" + 0.007*""pose"" + 0.007*""statutory"" + 0.007*""safe"" + 0.007*""resource"""
0425a.,14,"0.015*""agency"" + 0.011*""outlook"" + 0.007*""subsequently"" + 0.007*""practicepolicy"" + 0.007*""average"" + 0.007*""improved"" + 0.007*""duke"" + 0.007*""today"" + 0.007*""paper"" + 0.007*""implementationreportsreview"""
0620a.,0,"0.014*""extension"" + 0.014*""action"" + 0.010*""holding"" + 0.010*""low"" + 0.007*""ratesmicro"" + 0.007*""stein"" + 0.007*""rising"" + 0.007*""janet"" + 0.007*""sarah"" + 0.007*""elevated"""
0620a.,1,"0.014*""reserve"" + 0.014*""consistent"" + 0.010*""condition"" + 0.007*""dc"" + 0.007*""stance"" + 0.007*""international"" + 0.007*""accountshousehold"" + 0.007*""since"" + 0.007*""principle"" + 0.007*""coordination"""
0620a.,2,"0.036*""rate"" + 0.014*""dual"" + 0.010*""employment"" + 0.007*""household"" + 0.007*""seek"" + 0.007*""forumsworking"" + 0.007*""lacker"" + 0.007*""slowly"" + 0.007*""consequently"" + 0.007*""utilization"""
0620a.,3,"0.025*""year"" + 0.010*""treasury"" + 0.010*""improvement"" + 0.010*""remains"" + 0.010*""stronger"" + 0.007*""maintaining"" + 0.007*""yellen"" + 0.007*""run"" + 0.007*""elizabeth"" + 0.007*""model"""
0620a.,4,"0.014*""c"" + 0.011*""unemployment"" + 0.011*""longerterm"" + 0.007*""assessmentsfinancial"" + 0.007*""principal"" + 0.007*""appears"" + 0.007*""systemfederal"" + 0.007*""likely"" + 0.007*""appropriate"" + 0.007*""depressed"""
0620a.,5,"0.020*""federal"" + 0.014*""mandate"" + 0.010*""expects"" + 0.010*""bank"" + 0.010*""recovery"" + 0.007*""p"" + 0.007*""committeemonetary"" + 0.007*""warrant"" + 0.007*""least"" + 0.007*""runare"""
0620a.,6,"0.010*""data"" + 0.010*""chairman"" + 0.010*""datafinancial"" + 0.007*""mainly"" + 0.007*""voting"" + 0.007*""mdrmmoney"" + 0.007*""today"" + 0.007*""exceptionally"" + 0.007*""late"" + 0.007*""liabilitiesbank"""
0620a.,7,"0.043*""committee"" + 0.019*""economic"" + 0.019*""market"" + 0.019*""policy"" + 0.010*""continue"" + 0.006*""extend"" + 0.006*""expanding"" + 0.006*""maximum"" + 0.006*""highly"" + 0.006*""particular"""
0620a.,8,"0.011*""fund"" + 0.011*""help"" + 0.011*""decided"" + 0.007*""reinvesting"" + 0.007*""williams"" + 0.007*""sign"" + 0.007*""labor"" + 0.007*""sustained"" + 0.007*""prepared"" + 0.007*""actionsreportsregulations"""
0620a.,9,"0.024*""maturity"" + 0.014*""anticipates"" + 0.010*""mortgagebacked"" + 0.010*""outlook"" + 0.010*""remaining"" + 0.007*""infrastructuresresearch"" + 0.007*""bernanke"" + 0.007*""jeffrey"" + 0.007*""supervisionreportsreporting"" + 0.007*""lockhart"""
0620a.,10,"0.018*""monetary"" + 0.007*""structure"" + 0.007*""oil"" + 0.007*""communicationsinstitution"" + 0.007*""context"" + 0.007*""strategy"" + 0.007*""practicepolicy"" + 0.007*""structurefinancial"" + 0.007*""programboard"" + 0.007*""promote"""
0620a.,11,"0.020*""inflation"" + 0.013*""continuation"" + 0.013*""price"" + 0.010*""level"" + 0.010*""pace"" + 0.010*""growth"" + 0.010*""judge"" + 0.007*""make"" + 0.007*""asset"" + 0.007*""somewhat"""
0620a.,12,"0.014*""program"" + 0.014*""financial"" + 0.007*""foster"" + 0.007*""h"" + 0.007*""financeindustrial"" + 0.007*""ensure"" + 0.007*""remained"" + 0.007*""stableconsistent"" + 0.007*""stock"" + 0.007*""time"""
0620a.,13,"0.021*""security"" + 0.014*""agency"" + 0.014*""stability"" + 0.010*""open"" + 0.010*""medium"" + 0.007*""service"" + 0.007*""fixed"" + 0.007*""jeremy"" + 0.007*""bloom"" + 0.007*""daniel"""
0620a.,14,"0.011*""accommodative"" + 0.011*""payment"" + 0.007*""investment"" + 0.007*""john"" + 0.007*""currently"" + 0.007*""duke"" + 0.007*""quarter"" + 0.007*""stable"" + 0.007*""databusiness"" + 0.007*""furthermore"""
0801a.,0,"0.011*""remains"" + 0.011*""anticipates"" + 0.008*""exceptionally"" + 0.008*""investment"" + 0.008*""state"" + 0.008*""provides"" + 0.008*""seek"" + 0.008*""manual"" + 0.008*""risk"" + 0.008*""k"""
0801a.,1,"0.020*""reserve"" + 0.014*""price"" + 0.011*""international"" + 0.011*""sustained"" + 0.008*""central"" + 0.008*""fixed"" + 0.008*""williams"" + 0.008*""h"" + 0.008*""analysisconsumer"" + 0.008*""governor"""
0801a.,2,"0.040*""rate"" + 0.038*""inflation"" + 0.032*""federal"" + 0.013*""chairman"" + 0.011*""dual"" + 0.008*""structurefinancial"" + 0.008*""stock"" + 0.008*""foster"" + 0.008*""databusiness"" + 0.008*""flexible"""
0801a.,3,"0.020*""stability"" + 0.017*""range"" + 0.014*""datafinancial"" + 0.011*""expects"" + 0.008*""judge"" + 0.008*""notesdata"" + 0.008*""met"" + 0.008*""strategy"" + 0.008*""activityinterest"" + 0.008*""model"""
0801a.,4,"0.014*""target"" + 0.011*""payment"" + 0.008*""financedealer"" + 0.008*""statutespayment"" + 0.008*""john"" + 0.008*""information"" + 0.008*""infrastructuresresearch"" + 0.008*""developmentsregulatory"" + 0.008*""stance"" + 0.008*""practicepolicy"""
0801a.,5,"0.011*""activity"" + 0.011*""medium"" + 0.008*""accountshousehold"" + 0.008*""assessmentsfinancial"" + 0.008*""average"" + 0.008*""legal"" + 0.008*""resourcesbanking"" + 0.008*""fomc"" + 0.008*""coordination"" + 0.008*""termsexchange"""
0801a.,6,"0.052*""committee"" + 0.008*""stronger"" + 0.008*""reference"" + 0.008*""tool"" + 0.008*""forumsworking"" + 0.008*""constitution"" + 0.006*""run"" + 0.006*""thereby"" + 0.006*""declined"" + 0.006*""overall"""
0801a.,7,"0.038*""market"" + 0.022*""condition"" + 0.014*""data"" + 0.014*""consistent"" + 0.011*""agency"" + 0.011*""outlook"" + 0.008*""toolsbank"" + 0.008*""united"" + 0.008*""vice"" + 0.008*""received"""
0801a.,8,"0.019*""fund"" + 0.014*""strong"" + 0.014*""open"" + 0.014*""year"" + 0.014*""mandate"" + 0.011*""action"" + 0.008*""actionsreportsregulations"" + 0.008*""utility"" + 0.008*""liabilitiesbank"" + 0.008*""balancesotherregulationssupervision"""
0801a.,9,"0.014*""low"" + 0.011*""expectation"" + 0.011*""unemployment"" + 0.008*""supervisionreportsreporting"" + 0.008*""l"" + 0.008*""financing"" + 0.008*""street"" + 0.008*""jerome"" + 0.006*""half"" + 0.006*""edt"""
0801a.,10,"0.012*""objective"" + 0.012*""since"" + 0.009*""principle"" + 0.009*""time"" + 0.009*""warrant"" + 0.009*""systemfederal"" + 0.009*""rising"" + 0.009*""resourcesaugust"" + 0.009*""implementationreportsreview"" + 0.009*""earlier"""
0801a.,11,"0.035*""economic"" + 0.027*""policy"" + 0.024*""monetary"" + 0.016*""financial"" + 0.011*""security"" + 0.008*""spending"" + 0.008*""statutory"" + 0.008*""expected"" + 0.008*""communicationsinstitution"" + 0.005*""gradually"""
0801a.,12,"0.020*""percent"" + 0.014*""employment"" + 0.014*""c"" + 0.011*""level"" + 0.008*""regulation"" + 0.008*""accommodative"" + 0.008*""ratesmicro"" + 0.008*""holding"" + 0.008*""recent"" + 0.008*""indicator"""
0801a.,13,"0.011*""decided"" + 0.011*""june"" + 0.008*""financeindustrial"" + 0.008*""remain"" + 0.008*""business"" + 0.008*""powell"" + 0.008*""systemth"" + 0.008*""growth"" + 0.008*""recovery"" + 0.008*""washington"""
0801a.,14,"0.020*""labor"" + 0.014*""bank"" + 0.011*""maximum"" + 0.011*""month"" + 0.008*""paper"" + 0.008*""household"" + 0.008*""application"" + 0.008*""near"" + 0.008*""term"" + 0.008*""formssupervision"""
0913a.,0,"0.023*""agency"" + 0.016*""price"" + 0.013*""continued"" + 0.013*""additional"" + 0.010*""data"" + 0.010*""anticipates"" + 0.006*""without"" + 0.006*""elizabeth"" + 0.006*""maintaining"" + 0.006*""broader"""
0913a.,1,"0.017*""inflation"" + 0.010*""exceptionally"" + 0.007*""jerome"" + 0.007*""p"" + 0.007*""janet"" + 0.007*""coming"" + 0.007*""extend"" + 0.007*""household"" + 0.007*""seek"" + 0.007*""duke"""
0913a.,2,"0.023*""federal"" + 0.016*""month"" + 0.010*""labor"" + 0.010*""maximum"" + 0.010*""condition"" + 0.010*""outlook"" + 0.010*""today"" + 0.006*""commodity"" + 0.006*""toward"" + 0.006*""raskin"""
0913a.,3,"0.010*""payment"" + 0.010*""bank"" + 0.010*""year"" + 0.007*""considerable"" + 0.007*""target"" + 0.007*""existing"" + 0.007*""stableconsistent"" + 0.007*""together"" + 0.007*""achieved"" + 0.007*""development"""
0913a.,4,"0.030*""policy"" + 0.013*""improvement"" + 0.013*""time"" + 0.010*""tool"" + 0.006*""strong"" + 0.006*""per"" + 0.006*""investment"" + 0.006*""lettersbanking"" + 0.006*""yellen"" + 0.006*""ratesmicro"""
0913a.,5,"0.027*""rate"" + 0.017*""likely"" + 0.013*""continue"" + 0.013*""action"" + 0.006*""currently"" + 0.006*""stock"" + 0.006*""international"" + 0.006*""actionsreportsregulations"" + 0.006*""forumsworking"" + 0.006*""interest"""
0913a.,6,"0.020*""stability"" + 0.017*""purchase"" + 0.013*""appropriate"" + 0.010*""increase"" + 0.007*""remained"" + 0.007*""legal"" + 0.007*""practicepolicy"" + 0.007*""program"" + 0.007*""june"" + 0.007*""formssupervision"""
0913a.,7,"0.014*""employment"" + 0.010*""end"" + 0.007*""significant"" + 0.007*""john"" + 0.007*""balancesotherregulationssupervision"" + 0.007*""decided"" + 0.007*""concerned"" + 0.007*""systemfederal"" + 0.007*""pose"" + 0.007*""mdrmmoney"""
0913a.,8,"0.046*""committee"" + 0.016*""monetary"" + 0.016*""asset"" + 0.013*""pace"" + 0.006*""accommodativethe"" + 0.006*""description"" + 0.006*""supervisionreportsreporting"" + 0.006*""structurefinancial"" + 0.006*""policiesreserve"" + 0.006*""downside"""
0913a.,9,"0.027*""security"" + 0.027*""market"" + 0.010*""datafinancial"" + 0.010*""accommodation"" + 0.010*""chairman"" + 0.006*""cost"" + 0.006*""infrastructuresresearch"" + 0.006*""termsexchange"" + 0.006*""least"" + 0.006*""monitor"""
0913a.,10,"0.019*""mortgagebacked"" + 0.013*""level"" + 0.013*""growth"" + 0.013*""holding"" + 0.010*""mandate"" + 0.006*""put"" + 0.006*""since"" + 0.006*""make"" + 0.006*""run"" + 0.006*""liabilitiesbank"""
0913a.,11,"0.017*""financial"" + 0.013*""also"" + 0.010*""low"" + 0.006*""principal"" + 0.006*""warranted"" + 0.006*""housing"" + 0.006*""average"" + 0.006*""statutespayment"" + 0.006*""avenue"" + 0.006*""range"""
0913a.,12,"0.024*""economic"" + 0.013*""c"" + 0.009*""recovery"" + 0.006*""manual"" + 0.006*""washington"" + 0.006*""remains"" + 0.006*""powell"" + 0.006*""developmentsregulatory"" + 0.006*""foster"" + 0.006*""strategy"""
0913a.,13,"0.013*""support"" + 0.010*""help"" + 0.010*""billion"" + 0.010*""percent"" + 0.006*""jeffrey"" + 0.006*""might"" + 0.006*""undertake"" + 0.006*""williams"" + 0.006*""immediate"" + 0.006*""strengthens"""
0913a.,14,"0.014*""longerterm"" + 0.014*""reserve"" + 0.014*""fund"" + 0.010*""open"" + 0.007*""lockhart"" + 0.007*""appears"" + 0.007*""purchasesto"" + 0.007*""would"" + 0.007*""dc"" + 0.007*""information"""
1024a.,0,"0.017*""price"" + 0.017*""continue"" + 0.010*""remain"" + 0.007*""dual"" + 0.007*""since"" + 0.007*""tarullo"" + 0.007*""ensure"" + 0.007*""increase"" + 0.007*""duke"" + 0.007*""development"""
1024a.,1,"0.024*""security"" + 0.017*""likely"" + 0.013*""action"" + 0.010*""payment"" + 0.010*""data"" + 0.010*""end"" + 0.007*""make"" + 0.007*""stronger"" + 0.007*""policiesreserve"" + 0.007*""fixed"""
1024a.,2,"0.026*""rate"" + 0.016*""asset"" + 0.016*""financial"" + 0.016*""appropriate"" + 0.010*""open"" + 0.010*""billion"" + 0.010*""outlook"" + 0.006*""treasury"" + 0.006*""midvoting"" + 0.006*""daniel"""
1024a.,3,"0.021*""stability"" + 0.010*""help"" + 0.010*""stance"" + 0.007*""recent"" + 0.007*""practicepolicy"" + 0.007*""monitor"" + 0.007*""employ"" + 0.007*""quickly"" + 0.007*""target"" + 0.007*""dudley"""
1024a.,4,"0.014*""employment"" + 0.014*""time"" + 0.010*""datafinancial"" + 0.010*""low"" + 0.010*""mandate"" + 0.007*""purchasing"" + 0.007*""decided"" + 0.007*""unemployment"" + 0.007*""expectation"" + 0.007*""janet"""
1024a.,5,"0.010*""accommodative"" + 0.010*""chairman"" + 0.010*""tool"" + 0.007*""foster"" + 0.007*""received"" + 0.007*""regulation"" + 0.007*""lettersbanking"" + 0.007*""without"" + 0.007*""jeremy"" + 0.007*""nw"""
1024a.,6,"0.046*""committee"" + 0.010*""condition"" + 0.006*""coordination"" + 0.006*""lacker"" + 0.006*""strain"" + 0.006*""furthermore"" + 0.006*""statutory"" + 0.006*""jerome"" + 0.006*""strengthens"" + 0.006*""business"""
1024a.,7,"0.031*""policy"" + 0.017*""purchase"" + 0.013*""support"" + 0.013*""longerterm"" + 0.010*""labor"" + 0.010*""maximum"" + 0.007*""consistent"" + 0.007*""energy"" + 0.007*""financeindustrial"" + 0.007*""balancesotherregulationssupervision"""
1024a.,8,"0.024*""economic"" + 0.014*""holding"" + 0.010*""exceptionally"" + 0.007*""pianalto"" + 0.007*""keep"" + 0.007*""termsexchange"" + 0.007*""bloom"" + 0.007*""voting"" + 0.007*""toolsbank"" + 0.007*""average"""
1024a.,9,"0.021*""agency"" + 0.014*""growth"" + 0.010*""percent"" + 0.007*""actionsreportsregulations"" + 0.007*""always"" + 0.007*""enforcementcommunity"" + 0.007*""improve"" + 0.007*""reference"" + 0.007*""p"" + 0.007*""debt"""
1024a.,10,"0.027*""market"" + 0.017*""month"" + 0.017*""inflation"" + 0.013*""level"" + 0.010*""highly"" + 0.010*""continued"" + 0.006*""sustained"" + 0.006*""reflecting"" + 0.006*""bit"" + 0.006*""yellen"""
1024a.,11,"0.024*""federal"" + 0.013*""improvement"" + 0.010*""recovery"" + 0.007*""expand"" + 0.007*""sarah"" + 0.007*""seek"" + 0.007*""opposed"" + 0.007*""disagreed"" + 0.007*""notesdata"" + 0.007*""extend"""
1024a.,12,"0.017*""mortgagebacked"" + 0.014*""reserve"" + 0.010*""remains"" + 0.007*""put"" + 0.007*""currently"" + 0.007*""ben"" + 0.007*""ratesmicro"" + 0.007*""reinvesting"" + 0.007*""higher"" + 0.007*""assessmentsfinancial"""
1024a.,13,"0.020*""monetary"" + 0.013*""additional"" + 0.013*""pace"" + 0.013*""c"" + 0.010*""bank"" + 0.010*""anticipates"" + 0.010*""year"" + 0.006*""description"" + 0.006*""williams"" + 0.006*""implementationreportsreview"""
1024a.,14,"0.014*""also"" + 0.014*""fund"" + 0.007*""size"" + 0.007*""k"" + 0.007*""stein"" + 0.007*""raskin"" + 0.007*""particular"" + 0.007*""principle"" + 0.007*""resourcesoctober"" + 0.007*""objectiveto"""
0320a.,0,"0.018*""price"" + 0.013*""unemployment"" + 0.013*""target"" + 0.008*""continued"" + 0.008*""investment"" + 0.008*""solid"" + 0.008*""point"" + 0.008*""datafinancial"" + 0.007*""bullard"" + 0.005*""constitution"""
0320a.,1,"0.033*""economic"" + 0.030*""policy"" + 0.018*""condition"" + 0.013*""chairman"" + 0.010*""likely"" + 0.010*""remained"" + 0.007*""tool"" + 0.005*""communicationsinstitution"" + 0.005*""william"" + 0.005*""enforcementcommunity"""
0320a.,2,"0.018*""range"" + 0.012*""mandate"" + 0.010*""indicator"" + 0.010*""decided"" + 0.010*""maintain"" + 0.007*""continues"" + 0.007*""quarter"" + 0.007*""outlook"" + 0.007*""household"" + 0.007*""strong"""
0320a.,3,"0.028*""federal"" + 0.023*""percent"" + 0.012*""consistent"" + 0.012*""information"" + 0.012*""mortgagebacked"" + 0.007*""including"" + 0.007*""international"" + 0.007*""activity"" + 0.007*""somewhat"" + 0.007*""little"""
0320a.,4,"0.013*""measure"" + 0.013*""growth"" + 0.013*""pressure"" + 0.010*""open"" + 0.010*""fomc"" + 0.008*""met"" + 0.008*""powell"" + 0.008*""spending"" + 0.008*""adjustment"" + 0.005*""begin"""
0320a.,5,"0.021*""financial"" + 0.013*""recent"" + 0.013*""action"" + 0.010*""future"" + 0.010*""longerrun"" + 0.008*""james"" + 0.008*""charles"" + 0.008*""payment"" + 0.008*""data"" + 0.005*""keep"""
0320a.,6,"0.032*""market"" + 0.008*""release"" + 0.008*""anticipates"" + 0.008*""evans"" + 0.008*""received"" + 0.005*""gain"" + 0.005*""assessment"" + 0.005*""paper"" + 0.005*""regulation"" + 0.005*""extent"""
0320a.,7,"0.020*""month"" + 0.015*""expectation"" + 0.015*""longerterm"" + 0.015*""maximum"" + 0.010*""accommodation"" + 0.010*""energy"" + 0.007*""outcome"" + 0.007*""symmetric"" + 0.007*""level"" + 0.007*""per"""
0320a.,8,"0.018*""security"" + 0.010*""h"" + 0.010*""toward"" + 0.008*""near"" + 0.008*""moderate"" + 0.008*""recovery"" + 0.005*""activityinterest"" + 0.005*""concerned"" + 0.005*""existing"" + 0.005*""lower"""
0320a.,9,"0.015*""agency"" + 0.010*""treasury"" + 0.010*""asset"" + 0.010*""c"" + 0.010*""determining"" + 0.008*""year"" + 0.008*""eric"" + 0.008*""vice"" + 0.008*""george"" + 0.008*""long"""
0320a.,10,"0.051*""inflation"" + 0.015*""fund"" + 0.013*""objective"" + 0.013*""purchase"" + 0.007*""changed"" + 0.007*""statutory"" + 0.007*""business"" + 0.007*""size"" + 0.005*""longterm"" + 0.005*""mortgage"""
0320a.,11,"0.018*""labor"" + 0.015*""support"" + 0.013*""remains"" + 0.013*""pace"" + 0.013*""development"" + 0.007*""additional"" + 0.007*""bank"" + 0.007*""highly"" + 0.007*""fixed"" + 0.007*""billion"""
0320a.,12,"0.066*""committee"" + 0.018*""stability"" + 0.007*""well"" + 0.007*""seek"" + 0.007*""foster"" + 0.007*""january"" + 0.005*""objectiveto"" + 0.005*""late"" + 0.005*""governor"" + 0.005*""principle"""
0320a.,13,"0.021*""monetary"" + 0.018*""appropriate"" + 0.013*""reserve"" + 0.013*""continue"" + 0.010*""goal"" + 0.008*""esther"" + 0.008*""expects"" + 0.008*""rosengren"" + 0.008*""stance"" + 0.005*""percentage"""
0320a.,14,"0.035*""rate"" + 0.017*""employment"" + 0.015*""l"" + 0.010*""low"" + 0.010*""take"" + 0.010*""time"" + 0.007*""since"" + 0.007*""reading"" + 0.007*""account"" + 0.007*""progress"""
