Year_Month,Topic,Words
201611,14,"0.045*""growth"" + 0.031*""federal"" + 0.015*""may"" + 0.010*""september"" + 0.010*""likely"" + 0.007*""one"" + 0.006*""given"" + 0.005*""even"" + 0.005*""several"" + 0.005*""treasury"""
201612,0,"0.026*""capital"" + 0.016*""return"" + 0.014*""see"" + 0.013*""many"" + 0.011*""reserve"" + 0.008*""regime"" + 0.007*""first"" + 0.006*""good"" + 0.006*""loss"" + 0.005*""share"""
201612,1,"0.014*""economic"" + 0.013*""crisis"" + 0.010*""year"" + 0.009*""liquidity"" + 0.007*""work"" + 0.007*""like"" + 0.006*""people"" + 0.006*""globalization"" + 0.005*""school"" + 0.005*""demand"""
201612,2,"0.014*""would"" + 0.011*""economy"" + 0.008*""research"" + 0.007*""service"" + 0.007*""oreopoulos"" + 0.006*""stability"" + 0.006*""succeed"" + 0.005*""measure"" + 0.005*""model"" + 0.004*""technological"""
201612,3,"0.018*""firm"" + 0.008*""fintech"" + 0.007*""economics"" + 0.006*""worker"" + 0.006*""loan"" + 0.005*""make"" + 0.004*""development"" + 0.003*""basel"" + 0.003*""daniel"" + 0.003*""review"""
201612,4,"0.041*""bank"" + 0.011*""today"" + 0.010*""consumer"" + 0.010*""benefit"" + 0.008*""change"" + 0.006*""thing"" + 0.005*""advance"" + 0.005*""business"" + 0.004*""since"" + 0.004*""high"""
201612,5,"0.016*""job"" + 0.015*""text"" + 0.013*""may"" + 0.012*""graduate"" + 0.008*""le"" + 0.005*""potential"" + 0.005*""another"" + 0.005*""decade"" + 0.004*""activity"" + 0.004*""regulator"""
201612,6,"0.019*""education"" + 0.015*""important"" + 0.012*""large"" + 0.007*""board"" + 0.007*""find"" + 0.007*""opportunity"" + 0.006*""need"" + 0.006*""institution"" + 0.006*""life"" + 0.005*""state"""
201612,7,"0.010*""system"" + 0.009*""regulation"" + 0.009*""baltimore"" + 0.005*""second"" + 0.005*""kahn"" + 0.004*""discussion"" + 0.004*""failure"" + 0.004*""g"" + 0.004*""journal"" + 0.004*""part"""
201612,8,"0.012*""new"" + 0.009*""also"" + 0.008*""percent"" + 0.008*""likely"" + 0.008*""vol"" + 0.005*""know"" + 0.005*""longterm"" + 0.004*""done"" + 0.004*""recession"" + 0.004*""rule"""
201612,9,"0.023*""college"" + 0.017*""degree"" + 0.012*""federal"" + 0.008*""pp"" + 0.008*""earnings"" + 0.007*""way"" + 0.007*""credit"" + 0.005*""career"" + 0.005*""data"" + 0.005*""help"""
201612,10,"0.020*""one"" + 0.009*""stress"" + 0.008*""advantage"" + 0.007*""even"" + 0.007*""level"" + 0.006*""governor"" + 0.006*""country"" + 0.005*""effect"" + 0.005*""class"" + 0.005*""innovation"""
201612,11,"0.037*""financial"" + 0.016*""higher"" + 0.009*""pdf"" + 0.007*""recent"" + 0.005*""period"" + 0.004*""test"" + 0.004*""complete"" + 0.004*""provide"" + 0.003*""city"" + 0.003*""payment"""
201612,12,"0.014*""risk"" + 0.010*""u"" + 0.010*""washington"" + 0.008*""community"" + 0.006*""funding"" + 0.006*""largest"" + 0.006*""much"" + 0.005*""ratio"" + 0.005*""minimum"" + 0.005*""government"""
201612,13,"0.012*""market"" + 0.012*""student"" + 0.011*""university"" + 0.009*""technology"" + 0.009*""example"" + 0.008*""could"" + 0.007*""continue"" + 0.006*""cost"" + 0.006*""challenge"" + 0.005*""success"""
201612,14,"0.016*""requirement"" + 0.013*""regulatory"" + 0.008*""time"" + 0.006*""let"" + 0.006*""asset"" + 0.006*""impact"" + 0.005*""say"" + 0.004*""major"" + 0.004*""banking"" + 0.004*""earn"""
201701,0,"0.015*""would"" + 0.012*""effect"" + 0.010*""average"" + 0.007*""business"" + 0.007*""objective"" + 0.007*""help"" + 0.007*""term"" + 0.006*""high"" + 0.006*""shown"" + 0.006*""progress"""
201701,1,"0.033*""monetary"" + 0.016*""change"" + 0.012*""estimate"" + 0.011*""u"" + 0.010*""point"" + 0.009*""productivity"" + 0.009*""many"" + 0.008*""system"" + 0.006*""two"" + 0.004*""decline"""
201701,2,"0.024*""level"" + 0.022*""market"" + 0.017*""time"" + 0.008*""fed"" + 0.008*""r"" + 0.008*""asset"" + 0.006*""new"" + 0.006*""projection"" + 0.006*""three"" + 0.005*""john"""
201701,3,"0.083*""rate"" + 0.027*""economic"" + 0.020*""labor"" + 0.010*""increase"" + 0.006*""zero"" + 0.005*""estimated"" + 0.005*""higher"" + 0.005*""toward"" + 0.004*""yield"" + 0.003*""balance"""
201701,4,"0.014*""bank"" + 0.010*""risk"" + 0.008*""stability"" + 0.007*""lower"" + 0.007*""appropriate"" + 0.007*""forecast"" + 0.006*""past"" + 0.006*""near"" + 0.005*""long"" + 0.005*""work"""
201701,5,"0.021*""reserve"" + 0.015*""low"" + 0.008*""measure"" + 0.007*""committee"" + 0.007*""expectation"" + 0.006*""expected"" + 0.006*""addition"" + 0.006*""take"" + 0.004*""indicator"" + 0.004*""median"""
201701,6,"0.009*""factor"" + 0.009*""important"" + 0.007*""current"" + 0.007*""economics"" + 0.006*""central"" + 0.006*""december"" + 0.006*""line"" + 0.006*""example"" + 0.005*""trend"" + 0.004*""student"""
201701,7,"0.011*""fiscal"" + 0.007*""force"" + 0.006*""shortterm"" + 0.006*""simple"" + 0.005*""finance"" + 0.005*""gap"" + 0.005*""governor"" + 0.005*""target"" + 0.005*""maximum"" + 0.005*""discussion"""
201701,8,"0.036*""inflation"" + 0.020*""growth"" + 0.008*""prescription"" + 0.008*""however"" + 0.007*""crisis"" + 0.006*""utilization"" + 0.006*""since"" + 0.006*""reason"" + 0.005*""still"" + 0.005*""although"""
201701,9,"0.036*""rule"" + 0.010*""recent"" + 0.007*""pdf"" + 0.007*""path"" + 0.006*""based"" + 0.006*""may"" + 0.006*""show"" + 0.005*""even"" + 0.004*""goal"" + 0.004*""view"""
201701,10,"0.032*""economy"" + 0.022*""percent"" + 0.021*""text"" + 0.019*""fund"" + 0.016*""neutral"" + 0.012*""longerrun"" + 0.012*""employment"" + 0.011*""see"" + 0.009*""could"" + 0.008*""pressure"""
201701,11,"0.063*""policy"" + 0.010*""likely"" + 0.009*""board"" + 0.006*""one"" + 0.006*""value"" + 0.005*""evidence"" + 0.005*""decision"" + 0.005*""potential"" + 0.005*""run"" + 0.005*""laubach"""
201701,12,"0.041*""federal"" + 0.028*""year"" + 0.025*""return"" + 0.013*""real"" + 0.007*""demand"" + 0.006*""different"" + 0.006*""much"" + 0.005*""activity"" + 0.004*""remain"" + 0.004*""development"""
201701,13,"0.025*""interest"" + 0.023*""financial"" + 0.017*""unemployment"" + 0.011*""fomc"" + 0.010*""condition"" + 0.007*""pp"" + 0.006*""well"" + 0.006*""close"" + 0.006*""uncertainty"" + 0.005*""assessment"""
201701,14,"0.015*""price"" + 0.013*""also"" + 0.012*""job"" + 0.012*""taylor"" + 0.010*""figure"" + 0.009*""normal"" + 0.007*""output"" + 0.006*""washington"" + 0.005*""movement"" + 0.005*""others"""
201703,0,"0.052*""text"" + 0.015*""worker"" + 0.010*""state"" + 0.009*""low"" + 0.009*""need"" + 0.007*""united"" + 0.006*""household"" + 0.006*""goal"" + 0.005*""le"" + 0.005*""include"""
201703,1,"0.017*""economy"" + 0.009*""city"" + 0.009*""information"" + 0.006*""real"" + 0.006*""data"" + 0.006*""decision"" + 0.006*""perspective"" + 0.006*""appropriate"" + 0.005*""regional"" + 0.005*""different"""
201703,2,"0.018*""washington"" + 0.016*""year"" + 0.013*""available"" + 0.011*""high"" + 0.009*""support"" + 0.009*""initiative"" + 0.007*""moderateincome"" + 0.006*""kansa"" + 0.006*""student"" + 0.005*""survey"""
201703,3,"0.020*""board"" + 0.015*""education"" + 0.009*""recent"" + 0.008*""training"" + 0.007*""january"" + 0.006*""family"" + 0.005*""century"" + 0.005*""credit"" + 0.005*""occupation"" + 0.005*""close"""
201703,4,"0.043*""see"" + 0.018*""business"" + 0.009*""higher"" + 0.008*""degree"" + 0.007*""change"" + 0.007*""part"" + 0.007*""pp"" + 0.007*""risk"" + 0.006*""meeting"" + 0.005*""security"""
201703,5,"0.029*""rate"" + 0.022*""monetary"" + 0.007*""point"" + 0.007*""firstline"" + 0.007*""important"" + 0.006*""american"" + 0.006*""university"" + 0.004*""access"" + 0.003*""figure"" + 0.003*""course"""
201703,6,"0.040*""policy"" + 0.008*""vol"" + 0.008*""price"" + 0.006*""interest"" + 0.005*""strategy"" + 0.005*""minority"" + 0.005*""educational"" + 0.005*""technology"" + 0.005*""ruhm"" + 0.005*""well"""
201703,7,"0.038*""development"" + 0.028*""system"" + 0.016*""u"" + 0.009*""may"" + 0.007*""supervisor"" + 0.006*""college"" + 0.006*""future"" + 0.006*""operation"" + 0.005*""neutral"" + 0.005*""sale"""
201703,8,"0.014*""school"" + 0.013*""service"" + 0.009*""inflation"" + 0.009*""help"" + 0.008*""research"" + 0.008*""people"" + 0.008*""young"" + 0.008*""unemployment"" + 0.008*""institution"" + 0.008*""center"""
201703,9,"0.021*""community"" + 0.020*""workforce"" + 0.016*""job"" + 0.013*""committee"" + 0.012*""market"" + 0.009*""would"" + 0.009*""level"" + 0.007*""public"" + 0.007*""challenge"" + 0.005*""benefit"""
201703,10,"0.033*""percent"" + 0.022*""economic"" + 0.013*""employment"" + 0.011*""pdf"" + 0.008*""likely"" + 0.007*""country"" + 0.006*""balance"" + 0.005*""labor"" + 0.005*""current"" + 0.004*""opportunity"""
201703,11,"0.054*""return"" + 0.016*""financial"" + 0.012*""website"" + 0.009*""experience"" + 0.009*""central"" + 0.007*""institute"" + 0.007*""issue"" + 0.007*""cleveland"" + 0.006*""however"" + 0.006*""december"""
201703,12,"0.052*""federal"" + 0.050*""reserve"" + 0.043*""bank"" + 0.015*""governor"" + 0.014*""fund"" + 0.013*""fomc"" + 0.004*""make"" + 0.003*""developed"" + 0.003*""purchase"" + 0.003*""longer"""
201703,13,"0.012*""work"" + 0.011*""also"" + 0.010*""new"" + 0.008*""j"" + 0.007*""could"" + 0.007*""conference"" + 0.006*""sheet"" + 0.006*""october"" + 0.006*""way"" + 0.006*""small"""
201703,14,"0.015*""program"" + 0.011*""payment"" + 0.010*""firm"" + 0.008*""time"" + 0.008*""effective"" + 0.007*""skill"" + 0.007*""journal"" + 0.005*""technical"" + 0.005*""growth"" + 0.005*""across"""
201704,0,"0.017*""regulation"" + 0.012*""supervisory"" + 0.011*""ratio"" + 0.011*""gsib"" + 0.009*""participant"" + 0.007*""impact"" + 0.007*""regulatory"" + 0.007*""set"" + 0.005*""foreign"" + 0.005*""part"""
201704,1,"0.017*""new"" + 0.014*""time"" + 0.010*""important"" + 0.010*""gsibs"" + 0.008*""example"" + 0.007*""make"" + 0.007*""standard"" + 0.005*""feature"" + 0.005*""largest"" + 0.005*""public"""
201704,2,"0.009*""distribution"" + 0.008*""approach"" + 0.008*""speech"" + 0.006*""act"" + 0.006*""result"" + 0.006*""shock"" + 0.005*""used"" + 0.005*""development"" + 0.005*""objection"" + 0.005*""lower"""
201704,3,"0.032*""text"" + 0.015*""model"" + 0.012*""crisis"" + 0.008*""consumer"" + 0.006*""argument"" + 0.005*""business"" + 0.005*""without"" + 0.005*""point"" + 0.004*""stability"" + 0.004*""loan"""
201704,4,"0.068*""capital"" + 0.029*""market"" + 0.015*""system"" + 0.010*""data"" + 0.008*""governor"" + 0.007*""process"" + 0.005*""prudential"" + 0.005*""current"" + 0.004*""remain"" + 0.004*""problem"""
201704,5,"0.035*""stress"" + 0.017*""risk"" + 0.015*""one"" + 0.013*""percent"" + 0.009*""economy"" + 0.007*""agency"" + 0.006*""way"" + 0.006*""le"" + 0.006*""rule"" + 0.005*""doddfrank"""
201704,6,"0.043*""would"" + 0.012*""also"" + 0.011*""board"" + 0.010*""many"" + 0.009*""monetary"" + 0.006*""scb"" + 0.005*""continue"" + 0.005*""good"" + 0.004*""fund"" + 0.004*""across"""
201704,7,"0.014*""see"" + 0.012*""testing"" + 0.011*""level"" + 0.009*""loss"" + 0.009*""scenario"" + 0.005*""measure"" + 0.005*""pdf"" + 0.005*""reason"" + 0.004*""macroprudential"" + 0.004*""holding"""
201704,8,"0.027*""federal"" + 0.017*""policy"" + 0.010*""expectation"" + 0.009*""need"" + 0.006*""much"" + 0.005*""sheet"" + 0.005*""k"" + 0.004*""course"" + 0.004*""probability"" + 0.004*""well"""
201704,9,"0.024*""firm"" + 0.022*""requirement"" + 0.009*""may"" + 0.009*""failure"" + 0.007*""central"" + 0.007*""york"" + 0.006*""reduce"" + 0.006*""survey"" + 0.006*""since"" + 0.004*""based"""
201704,10,"0.068*""bank"" + 0.024*""reserve"" + 0.010*""community"" + 0.010*""leverage"" + 0.005*""fed"" + 0.005*""regime"" + 0.005*""global"" + 0.005*""goal"" + 0.004*""limited"" + 0.004*""made"""
201704,11,"0.015*""surcharge"" + 0.011*""u"" + 0.009*""program"" + 0.008*""equity"" + 0.006*""rate"" + 0.006*""given"" + 0.005*""assumption"" + 0.005*""adverse"" + 0.005*""cost"" + 0.004*""somewhat"""
201704,12,"0.020*""asset"" + 0.010*""economic"" + 0.010*""tier"" + 0.009*""even"" + 0.008*""amount"" + 0.007*""information"" + 0.006*""higher"" + 0.006*""credit"" + 0.005*""like"" + 0.005*""conference"""
201704,13,"0.021*""test"" + 0.012*""change"" + 0.010*""banking"" + 0.007*""first"" + 0.007*""account"" + 0.006*""concern"" + 0.006*""delivered"" + 0.005*""riskbased"" + 0.005*""developer"" + 0.005*""range"""
201704,14,"0.034*""return"" + 0.033*""financial"" + 0.013*""year"" + 0.008*""could"" + 0.007*""common"" + 0.007*""access"" + 0.006*""balance"" + 0.006*""likely"" + 0.006*""whether"" + 0.005*""planning"""
201705,0,"0.028*""rate"" + 0.024*""work"" + 0.010*""would"" + 0.009*""washington"" + 0.008*""decision"" + 0.008*""effect"" + 0.007*""could"" + 0.006*""association"" + 0.004*""earnings"" + 0.004*""making"""
201705,1,"0.037*""policy"" + 0.015*""also"" + 0.009*""development"" + 0.006*""recent"" + 0.006*""katz"" + 0.005*""still"" + 0.005*""kesslerharris"" + 0.005*""fund"" + 0.005*""press"" + 0.004*""november"""
201705,2,"0.009*""pdf"" + 0.008*""kahn"" + 0.008*""study"" + 0.007*""financial"" + 0.007*""balance"" + 0.006*""level"" + 0.006*""household"" + 0.005*""find"" + 0.005*""mother"" + 0.004*""suggests"""
201705,3,"0.022*""participation"" + 0.021*""see"" + 0.009*""change"" + 0.008*""likely"" + 0.008*""economics"" + 0.008*""others"" + 0.007*""taylor"" + 0.006*""bureau"" + 0.006*""worker"" + 0.005*""better"""
201705,4,"0.020*""force"" + 0.015*""men"" + 0.010*""inflation"" + 0.007*""war"" + 0.007*""country"" + 0.006*""child"" + 0.005*""important"" + 0.005*""governor"" + 0.005*""unemployment"" + 0.005*""make"""
201705,5,"0.027*""economic"" + 0.015*""reserve"" + 0.014*""education"" + 0.014*""new"" + 0.008*""state"" + 0.005*""effort"" + 0.004*""higher"" + 0.004*""improvement"" + 0.004*""cited"" + 0.004*""provision"""
201705,6,"0.023*""monetary"" + 0.013*""economy"" + 0.009*""university"" + 0.009*""opportunity"" + 0.008*""journal"" + 0.007*""job"" + 0.005*""long"" + 0.005*""low"" + 0.005*""workforce"" + 0.005*""price"""
201705,7,"0.067*""return"" + 0.019*""family"" + 0.010*""bank"" + 0.009*""p"" + 0.008*""research"" + 0.004*""oecd"" + 0.004*""way"" + 0.004*""high"" + 0.004*""th"" + 0.004*""report"""
201705,8,"0.031*""labor"" + 0.007*""fomc"" + 0.007*""well"" + 0.007*""wage"" + 0.005*""share"" + 0.004*""childcare"" + 0.004*""demand"" + 0.004*""often"" + 0.004*""good"" + 0.004*""april"""
201705,9,"0.065*""woman"" + 0.010*""discussion"" + 0.009*""employment"" + 0.009*""world"" + 0.008*""brown"" + 0.008*""growth"" + 0.007*""although"" + 0.007*""community"" + 0.006*""early"" + 0.006*""including"""
201705,10,"0.023*""rule"" + 0.016*""time"" + 0.013*""committee"" + 0.009*""gender"" + 0.008*""blau"" + 0.007*""gap"" + 0.006*""school"" + 0.005*""one"" + 0.005*""january"" + 0.005*""income"""
201705,11,"0.021*""federal"" + 0.010*""female"" + 0.009*""united"" + 0.009*""may"" + 0.007*""example"" + 0.006*""leave"" + 0.005*""rise"" + 0.005*""young"" + 0.005*""home"" + 0.004*""century"""
201705,12,"0.019*""percent"" + 0.015*""goldin"" + 0.013*""vol"" + 0.010*""u"" + 0.008*""working"" + 0.008*""market"" + 0.008*""among"" + 0.005*""data"" + 0.005*""however"" + 0.005*""credit"""
201705,13,"0.017*""year"" + 0.011*""interest"" + 0.010*""american"" + 0.009*""york"" + 0.007*""history"" + 0.006*""period"" + 0.005*""national"" + 0.005*""even"" + 0.005*""use"" + 0.005*""different"""
201705,14,"0.067*""text"" + 0.023*""pp"" + 0.011*""many"" + 0.008*""board"" + 0.006*""statistic"" + 0.005*""first"" + 0.004*""risk"" + 0.004*""decline"" + 0.004*""conference"" + 0.004*""benefit"""
201707,0,"0.038*""housing"" + 0.020*""country"" + 0.017*""may"" + 0.011*""research"" + 0.007*""likely"" + 0.007*""asset"" + 0.007*""board"" + 0.006*""model"" + 0.004*""le"" + 0.004*""take"""
201707,1,"0.024*""federal"" + 0.021*""u"" + 0.010*""greater"" + 0.010*""could"" + 0.009*""real"" + 0.008*""saving"" + 0.008*""potential"" + 0.005*""forward"" + 0.005*""treasury"" + 0.005*""april"""
201707,2,"0.023*""risk"" + 0.022*""reform"" + 0.013*""government"" + 0.012*""percent"" + 0.012*""economics"" + 0.011*""low"" + 0.007*""export"" + 0.007*""role"" + 0.006*""today"" + 0.006*""stability"""
201707,3,"0.018*""see"" + 0.009*""loss"" + 0.008*""firm"" + 0.007*""sector"" + 0.007*""fund"" + 0.005*""experience"" + 0.005*""continue"" + 0.005*""among"" + 0.005*""term"" + 0.005*""qualified"""
201707,4,"0.021*""mortgage"" + 0.020*""growth"" + 0.016*""balance"" + 0.014*""capital"" + 0.012*""united"" + 0.008*""domestic"" + 0.008*""normalization"" + 0.007*""competition"" + 0.005*""natural"" + 0.005*""proposal"""
201707,5,"0.025*""financial"" + 0.021*""crisis"" + 0.008*""decline"" + 0.007*""need"" + 0.007*""net"" + 0.007*""equilibrium"" + 0.007*""home"" + 0.007*""shock"" + 0.006*""spillover"" + 0.006*""amount"""
201707,6,"0.016*""monetary"" + 0.008*""innovation"" + 0.008*""level"" + 0.006*""well"" + 0.005*""conventional"" + 0.005*""plan"" + 0.005*""goal"" + 0.005*""national"" + 0.005*""higher"" + 0.004*""unconventional"""
201707,7,"0.037*""interest"" + 0.029*""return"" + 0.028*""system"" + 0.017*""global"" + 0.016*""exchange"" + 0.015*""year"" + 0.013*""foreign"" + 0.013*""demand"" + 0.008*""many"" + 0.007*""case"""
201707,8,"0.013*""private"" + 0.013*""sheet"" + 0.010*""effect"" + 0.009*""time"" + 0.009*""labor"" + 0.008*""taxpayer"" + 0.006*""example"" + 0.006*""series"" + 0.005*""future"" + 0.005*""support"""
201707,9,"0.028*""text"" + 0.017*""also"" + 0.013*""credit"" + 0.010*""institution"" + 0.008*""figure"" + 0.008*""increase"" + 0.008*""factor"" + 0.006*""make"" + 0.006*""first"" + 0.006*""recent"""
201707,10,"0.027*""bank"" + 0.017*""reserve"" + 0.012*""investment"" + 0.011*""pp"" + 0.009*""paper"" + 0.007*""international"" + 0.006*""fannie"" + 0.006*""early"" + 0.006*""account"" + 0.005*""governor"""
201707,11,"0.041*""policy"" + 0.020*""economic"" + 0.017*""market"" + 0.014*""state"" + 0.011*""important"" + 0.007*""current"" + 0.006*""freddie"" + 0.006*""lower"" + 0.005*""yield"" + 0.005*""different"""
201707,12,"0.014*""g"" + 0.014*""central"" + 0.013*""two"" + 0.012*""one"" + 0.008*""working"" + 0.007*""must"" + 0.007*""catastrophic"" + 0.006*""john"" + 0.006*""panel"" + 0.005*""enterprise"""
201707,13,"0.074*""rate"" + 0.022*""economy"" + 0.005*""part"" + 0.005*""long"" + 0.005*""significant"" + 0.005*""difficult"" + 0.005*""shortterm"" + 0.004*""glut"" + 0.004*""crossborder"" + 0.003*""recovery"""
201707,14,"0.024*""finance"" + 0.019*""would"" + 0.018*""productivity"" + 0.009*""vol"" + 0.008*""american"" + 0.008*""new"" + 0.007*""even"" + 0.006*""nber"" + 0.006*""household"" + 0.005*""number"""
201709,0,"0.046*""percent"" + 0.045*""rate"" + 0.036*""used"" + 0.032*""price"" + 0.022*""index"" + 0.010*""current"" + 0.008*""robert"" + 0.008*""component"" + 0.008*""mark"" + 0.007*""maprodt"""
201709,1,"0.059*""text"" + 0.020*""see"" + 0.018*""forecast"" + 0.016*""change"" + 0.012*""economy"" + 0.012*""business"" + 0.008*""past"" + 0.007*""research"" + 0.007*""median"" + 0.007*""area"""
201709,2,"0.028*""labor"" + 0.025*""value"" + 0.012*""term"" + 0.009*""income"" + 0.009*""estimation"" + 0.008*""longerrun"" + 0.008*""century"" + 0.006*""longrun"" + 0.005*""household"" + 0.005*""reported"""
201709,3,"0.018*""q"" + 0.016*""eci"" + 0.014*""padded"" + 0.010*""somewhat"" + 0.009*""full"" + 0.008*""one"" + 0.008*""effect"" + 0.007*""sum"" + 0.007*""starting"" + 0.007*""force"""
201709,4,"0.059*""return"" + 0.038*""growth"" + 0.014*""foundation"" + 0.011*""set"" + 0.011*""united"" + 0.008*""nonfarm"" + 0.007*""could"" + 0.007*""bandpass"" + 0.006*""line"" + 0.005*""although"""
201709,5,"0.036*""policy"" + 0.026*""economic"" + 0.019*""may"" + 0.017*""u"" + 0.014*""thereafter"" + 0.009*""level"" + 0.008*""ratio"" + 0.008*""width"" + 0.007*""russell"" + 0.007*""cutoff"""
201709,6,"0.028*""federal"" + 0.020*""market"" + 0.019*""productivity"" + 0.017*""difference"" + 0.015*""joint"" + 0.010*""time"" + 0.008*""chart"" + 0.007*""douglas"" + 0.006*""evidence"" + 0.005*""francisco"""
201709,7,"0.031*""model"" + 0.020*""unemployment"" + 0.015*""pite"" + 0.014*""naicsbased"" + 0.012*""speech"" + 0.008*""family"" + 0.007*""le"" + 0.007*""krueger"" + 0.007*""sic"" + 0.007*""sage"""
201709,8,"0.019*""pp"" + 0.014*""filter"" + 0.011*""fomc"" + 0.011*""core"" + 0.011*""september"" + 0.011*""press"" + 0.010*""p"" + 0.009*""goal"" + 0.009*""england"" + 0.009*""pce"""
